程式執行時間,2021-08-12 22:33:24
,110年度,7月
公司代號,公司名稱,當月營收,上月營收,上上月營收,上上上月營收,MOM,去年同期營收,YOY,收盤價
6538,倉和,"88,285","102,236","95,632","105,104",-13.65,"169,738",-47.99,99.00
6542,隆中,"66,796","70,353","67,975","52,581",-5.06,"79,412",-15.89,70.10
6547,高端疫苗,457,933,0,0,-51.02,635,-28.03,289.50
6548,長科*,"1,089,406","1,085,627","1,007,738","977,240",0.35,"765,381",42.34,97.00
6556,勝品,"176,461","160,109","168,384","149,342",10.21,"114,109",54.64,48.90
6560,欣普羅,"128,761","91,462","120,946","93,373",40.78,"54,866",134.68,109.50
6561,是方,"236,250","216,290","235,157","229,898",9.23,"218,011",8.37,293.00
6568,宏觀,"81,697","86,666","99,678","96,282",-5.73,"93,032",-12.18,232.00
6569,醫揚,"56,837","95,775","80,649","75,896",-40.66,"107,170",-46.97,125.00
6570,維田,"85,881","73,238","72,349","70,533",17.26,"54,379",57.93,32.95
6574,霈方,"17,832","23,530","42,001","84,922",-24.22,"64,080",-72.17,53.60
6576,逸達,67,"46,956","106,400",92,-99.86,0,None,88.80
6577,勁豐,"175,222","88,268","117,223","109,013",98.51,"172,004",1.87,63.00
6578,達邦蛋白,"33,726","26,334","47,231","34,426",28.07,"57,797",-41.65,19.10
6588,東典,"13,486","19,337","15,717","16,947",-30.26,"35,250",-61.74,48.45
6589,台康生技,"403,866","113,578","142,897","115,940",255.58,"70,491",472.93,135.50
6590,普鴻,"51,618","38,448","36,147","35,846",34.25,"48,365",6.73,57.50
6593,台灣銘板,"46,695","36,647","48,902","47,195",27.42,"47,733",-2.17,27.05
6594,展匯科,"32,026","31,551","38,164","37,844",1.51,"41,295",-22.45,42.15
6596,寬宏藝術,155,"3,163","74,800","54,941",-95.1,"54,572",-99.72,49.15
6603,富強鑫,"315,496","427,971","373,133","373,415",-26.28,"290,887",8.46,14.45
6609,瀧澤科,"281,385","336,674","276,761","214,209",-16.42,"161,469",74.27,32.85
6612,奈米醫材,"34,214","31,970","30,630","32,879",7.02,"35,603",-3.9,61.50
6613,朋億,"572,297","611,225","548,978","488,100",-6.37,"246,123",132.52,149.00
6615,慧智,"44,380","45,274","47,692","40,284",-1.97,"42,314",4.88,49.10
6616,特昇-KY,"34,630","32,048","88,477","101,446",8.06,"133,372",-74.04,22.35
6624,萬年清,"13,666","11,186","10,767","9,350",22.17,"20,623",-33.73,30.25
6629,泰金-KY,"112,400","109,134","127,292","112,182",2.99,"103,415",8.69,62.80
6640,均華,"134,028","76,600","234,086","153,191",74.97,"124,088",8.01,115.00
6642,富致,"50,628","48,498","44,276","45,886",4.39,"34,517",46.68,82.30
6643,M31,"71,372","78,083","65,851","70,347",-8.59,"97,131",-26.52,336.00
6649,台生材,"3,208","4,887","3,371","2,737",-34.36,"1,171",173.95, ---
6651,全宇昕,"148,900","112,903","130,675","137,547",31.88,"109,660",35.78,124.50
6654,天正國際,"109,185","105,775","103,182","92,741",3.22,"60,988",79.03,80.30
6661,威健生技,"34,628","29,832","19,468","26,213",16.08,"37,390",-7.39,26.00
6662,樂斯科,"18,588","19,527","15,804","24,982",-4.81,"19,861",-6.41,33.10
6664,群翊,"155,815","154,293","149,977","152,168",0.99,"141,081",10.44,65.50
6667,信紘科,"116,201","156,444","154,372","108,216",-25.72,"106,245",9.37,63.10
6679,鈺太,"257,406","253,657","245,797","224,746",1.48,"163,614",57.33,376.50
6680,鑫創電子,"34,453","27,231","29,523","29,052",26.52,"35,644",-3.34, ---
6683,雍智科技,"120,433","137,571","112,469","128,242",-12.46,"100,601",19.71,314.50
6684,安格,"54,732","52,216","51,579","51,740",4.82,"35,936",52.3,175.00
6690,安碁資訊,"59,094","91,285","59,195","54,440",-35.26,"53,872",9.69,112.50
6697,東捷資訊,"98,811","103,494","109,355","65,077",-4.52,"77,235",27.94,40.25
6703,軒郁,"98,843","114,773","110,354","102,283",-13.88,"113,866",-13.19,90.10
6712,長聖,"44,311","36,900","30,145","24,002",20.08,"6,081",628.68,292.00
6716,應廣,"93,129","100,549","82,700","62,633",-7.38,"63,919",45.7,184.00
6727,亞泰金屬,"126,522","220,629","202,467","53,270",-42.65,"55,565",127.7,75.30
6728,上洋,"163,456","158,796","192,142","218,366",2.93,"134,935",21.14,80.80
6732,昇佳電子,"670,472","384,872","566,520","547,085",74.21,"438,220",53.0,800.00
6733,博晟生醫,586,387,270,692,51.42,395,48.35,24.00
6741,91APP*-KY,"91,142","97,943","87,968","72,026",-6.94,"71,266",27.89,317.00
6747,亨泰光,"61,751","37,491","46,737","50,226",64.71,"52,565",17.48,250.00
6751,智聯服務,"95,774","98,880","73,236","94,251",-3.14,"91,082",5.15,63.60
6752,叡揚,"102,628","103,857","92,720","90,857",-1.18,"85,799",19.61,64.90
6762,達亞,"45,480","43,438","43,386","42,709",4.7,"41,142",10.54,306.00
6767,台微醫,"12,256","11,770","9,500","12,236",4.13,"9,264",32.3,28.55
6803,崑鼎投控,"530,970","502,581","474,838","426,190",5.65,"511,493",3.81,235.50
7402,邑錡,"43,777","54,819","41,056","46,945",-20.14,"45,560",-3.91,41.00
7556,意德士科技,"41,304","40,513","37,594","37,372",1.95,"36,031",14.63,120.00
8024,佑華,"45,754","47,984","46,807","62,979",-4.65,"42,549",7.53,27.90
8027,鈦昇,"213,002","265,567","217,755","147,108",-19.79,"212,014",0.47,65.00
8032,光菱,"322,520","334,475","316,831","312,569",-3.57,"256,165",25.9,25.95
8034,榮群,"12,977","6,358","53,080","22,605",104.11,"18,198",-28.69,16.25
8038,長園科,"17,400","2,192","2,050","3,111",693.8,"11,725",48.4,36.35
8040,九暘,"95,983","93,314","91,516","89,076",2.86,"68,319",40.49,61.00
8042,金山電,"403,194","381,838","351,705","333,969",5.59,"308,920",30.52,47.25
8043,蜜望實,"469,714","409,095","430,492","457,175",14.82,"507,756",-7.49,29.15
8044,網家,"3,974,840","4,286,579","4,035,233","3,410,554",-7.27,"3,447,881",15.28,119.00
8047,星雲,"59,728","58,526","53,496","47,635",2.05,"45,289",31.88,12.10
8048,德勝,"69,142","80,174","69,715","72,417",-13.76,"65,144",6.14,37.15
8049,晶采,"204,961","194,600","169,754","151,643",5.32,"145,751",40.62,25.70
8050,廣積,"445,666","550,575","733,323","700,367",-19.05,"352,925",26.28,36.05
8054,安國,"94,210","104,647","121,595","148,632",-9.97,"113,124",-16.72,47.00
8059,凱碩,"187,387","51,959","103,276","88,680",260.64,"73,598",154.61,10.10
8064,東捷,"421,166","543,441","392,189","454,402",-22.5,"247,955",69.86,19.65
8066,來思達,"509,886","507,051","604,720","612,950",0.56,"726,865",-29.85,45.10
8067,志旭,"18,459","10,179","17,468","16,032",81.34,"22,674",-18.59,10.05
8068,全達,"21,376","11,796","26,535","17,533",81.21,"195,185",-89.05,20.00
8069,元太,"1,664,313","1,384,590","1,237,551","1,428,276",20.2,"1,400,127",18.87,78.80
8071,能率網通,"224,899","-478,320","318,930","322,936",147.02,"331,202",-32.1,12.40
8074,鉅橡,"110,591","121,215","104,840","118,229",-8.76,"115,846",-4.54,20.10
8076,伍豐,"185,337","185,154","230,791","177,757",0.1,"201,057",-7.82,30.40
8077,洛碁,"21,004","12,556","24,934","36,585",67.28,"33,265",-36.86,11.00
8080,永利聯合,"23,764","19,233","22,405","15,838",23.56,"2,362",906.1,Error
8083,瑞穎,"180,339","219,655","218,258","217,572",-17.9,"122,350",47.4,185.00
8084,巨虹,"48,145","62,742","67,614","65,615",-23.27,"93,641",-48.59,82.00
8085,福華,"75,689","78,241","76,765","84,794",-3.26,"70,392",7.53,13.15
8086,宏捷科,"412,458","396,364","378,944","374,485",4.06,"280,652",46.96,153.50
8087,華鎂鑫,"5,645","2,977","3,568","3,053",89.62,"7,203",-21.63,27.80
8088,品安,"129,734","132,510","112,313","145,156",-2.09,"162,899",-20.36,26.35
8089,康全電訊,"105,383","156,717","119,802","135,307",-32.76,"268,444",-60.74,28.00
8091,翔名,"148,718","107,690","127,297","108,519",38.1,"115,861",28.36,64.40
8092,建暐,"30,147","44,132","29,524","28,085",-31.69,"15,824",90.51,9.10
8093,保銳,"36,813","21,890","40,087","48,391",68.17,"49,040",-24.93,9.00
8096,擎亞,"2,113,569","2,480,437","3,227,734","2,503,965",-14.79,"2,760,852",-23.45,14.00
8097,常珵,"30,124","29,587","8,391","34,533",1.81,"11,096",171.49,25.90
8099,大世科,"312,503","251,171","249,192","363,660",24.42,"411,674",-24.09,32.90
8107,大億金茂,"67,654","77,623","95,605","80,347",-12.84,"76,451",-11.51,19.25
8109,博大,"135,640","132,133","127,641","123,371",2.65,"116,728",16.2,75.40
8111,立碁,"93,881","93,995","93,518","110,674",-0.12,"78,561",19.5,19.75
8121,越峰,"266,204","256,872","248,731","262,727",3.63,"177,186",50.24,20.20
8147,正淩,"95,941","107,429","93,699","94,057",-10.69,"69,663",37.72,52.20
8155,博智,"238,151","235,153","230,840","224,402",1.27,"263,638",-9.67,104.50
8171,天宇,"141,660","144,326","17,385","70,055",-1.85,"23,850",493.96,55.60
8176,智捷,"20,245","15,616","22,452","41,441",29.64,"39,257",-48.43,8.80
8182,加高,"294,390","301,063","325,202","297,239",-2.22,"278,473",5.72,47.65
8183,精星,"307,162","303,439","316,174","341,512",1.23,"189,753",61.87,48.45
8234,新漢,"517,879","618,801","460,934","444,858",-16.31,"584,749",-11.44,22.30
8240,華宏,"927,375","902,199","876,256","883,049",2.79,"903,519",2.64,32.25
8255,朋程,"346,394","347,723","326,641","302,588",-0.38,"187,990",84.26,214.00
8277,商丞,"14,279","11,796","15,505","34,891",21.05,"29,141",-51.0,13.75
8279,生展,"106,458","111,478","148,814","123,970",-4.5,"122,233",-12.91,92.50
8284,三竹,"181,650","191,037","172,480","171,745",-4.91,"168,087",8.07,45.50
8289,泰藝,"208,989","185,931","174,072","187,074",12.4,"143,445",45.69,27.60
8291,尚茂,"16,477","13,742","15,299","18,770",19.9,"10,638",54.89,6.80
8299,群聯,"5,482,184","5,123,350","5,696,048","5,090,578",7.0,"3,849,067",42.43,455.50
8342,益張,"170,328","142,767","132,518","107,006",19.3,"144,796",17.63,50.10
8349,恒耀國際,"868,074","802,849","803,877","827,044",8.12,"773,773",12.19,64.60
8354,冠好,"62,745","68,361","71,265","66,576",-8.22,"74,440",-15.71,15.20
8358,金居,"801,541","762,536","741,606","722,135",5.12,"486,946",64.61,84.30
8383,千附,"371,778","266,611","347,025","258,470",39.45,"257,449",44.41,39.10
8390,金益鼎,"336,128","344,068","302,351","357,597",-2.31,"310,482",8.26,39.75
8401,白紗科,"106,551","110,295","102,485","115,493",-3.39,"112,322",-5.14,14.00
8403,盛弘,"279,630","335,604","316,429","291,045",-16.68,"388,572",-28.04,28.35
8406,金可-KY,"574,443","823,831","792,742","736,092",-30.27,"520,965",10.27,207.00
8409,商之器,"16,630","10,928","12,933","9,684",52.18,"14,847",12.01,17.90
8410,森田,"80,903","83,951","93,638","111,006",-3.63,"130,970",-38.23,37.70
8415,大國鋼,"2,161,334","1,950,019","1,620,083","1,659,696",10.84,"1,157,155",86.78,40.80
8416,實威,"104,366","127,108","102,269","104,078",-17.89,"92,896",12.35,120.00
8418,捷必勝-KY,"86,306","185,337","156,982","103,852",-53.43,"128,600",-32.89,10.75
8420,明揚,"222,630","212,734","215,150","200,280",4.65,"112,003",98.77,40.80
8421,旭源,"117,350","105,437","93,329","98,350",11.3,"101,545",15.56,9.96
8423,保綠-KY,"11,180","14,350","25,740","28,037",-22.09,"25,487",-56.13, ---
8424,惠普,"72,508","72,508","78,798","78,870",0.0,"72,301",0.29,61.60
8426,紅木-KY,"111,276","88,624","127,800","115,819",25.56,"54,527",104.08,15.40
8431,匯鑽科,"102,493","100,323","96,465","90,067",2.16,"74,502",37.57,66.90
8432,東生華,"29,572","33,597","36,620","35,077",-11.98,"35,447",-16.57,41.10
8433,弘帆,"237,580","210,179","204,075","194,373",13.04,"181,778",30.7,40.75
8435,鉅邁,"70,599","63,598","64,668","62,157",11.01,"62,513",12.93,56.60
8436,大江,"835,725","807,034","732,648","800,797",3.56,"752,079",11.12,281.00
8437,大地-KY,"61,243","46,574","27,797","30,910",31.5,"40,314",51.91,164.50
8440,綠電,"80,342","77,104","76,035","67,083",4.2,"61,484",30.67,18.40
8444,綠河-KY,"478,934","573,857","525,497","501,524",-16.54,"312,159",53.43,80.00
8446,華研,"60,593","57,439","61,648","61,797",5.49,"91,358",-33.68,88.10
8450,霹靂,"33,987","36,056","33,440","37,892",-5.74,"35,778",-5.01,22.90
8455,大拓-KY,"117,612","101,084","108,999","100,539",16.35,"99,753",17.9,17.90
8472,夠麻吉,"12,073","9,964","20,525","35,243",21.17,"40,960",-70.52,62.00
8476,台境,"33,681","42,889","36,958","47,258",-21.47,"28,408",18.56,41.00
8477,創業家,"339,996","469,734","396,123","262,801",-27.62,"364,950",-6.84,37.00
8489,三貝德,"120,869","95,667","102,187","108,871",26.34,"131,521",-8.1,36.20
8905,裕國,"176,663","153,150","205,474","194,349",15.35,"218,093",-19.0,25.50
8906,花王,"17,385","14,909","15,413","14,584",16.61,"12,560",38.42, ---
8908,欣雄,"557,368","580,765","551,199","530,753",-4.03,"449,227",24.07,56.10
8916,光隆,"794,286","1,030,899","667,522","697,036",-22.95,"874,384",-9.16,43.65
8917,欣泰,"156,137","172,230","195,802","214,211",-9.34,"175,825",-11.2,87.10
8921,沈氏,"45,591","36,124","39,150","40,655",26.21,"45,031",1.24, ---
8923,時報,"35,476","15,959","35,480","34,020",122.29,"29,151",21.7, ---
8924,大田,"692,894","699,702","710,102","635,842",-0.97,"364,568",90.06,169.50
8927,北基,"434,920","352,020","403,226","454,316",23.55,"389,828",11.57,35.00
8928,鉅明,"248,878","182,520","255,112","253,560",36.36,"98,897",151.65,35.65
8929,富堡,"57,369","77,533","72,630","65,083",-26.01,"94,121",-39.05,21.15
8930,青鋼,"113,068","108,643","104,285","100,729",4.07,"88,710",27.46,16.40
8931,大汽電,"208,086","222,278","159,705","136,145",-6.38,"165,628",25.63,29.60
8932,宏大,"82,905","82,968","107,407","113,740",-0.08,"88,901",-6.74,18.50
8933,愛地雅,"373,393","388,736","354,983","315,209",-3.95,"451,146",-17.23,11.90
8935,邦泰,"124,188","137,519","132,672","128,985",-9.69,"72,767",70.67,14.85
8936,國統,"423,606","375,337","442,813","338,098",12.86,"305,829",38.51,23.40
8937,合騏,"22,554","9,279","8,752","8,576",143.06,"24,113",-6.47,11.95
8938,明安,"1,505,349","1,220,215","1,484,974","1,652,530",23.37,"997,135",50.97,93.00
8941,關中,"308,555","249,225","258,176","283,370",23.81,"239,109",29.04,36.15
8942,森鉅,"512,809","494,942","450,579","443,411",3.61,"222,446",130.53,73.70
9949,琉園,"14,434","9,967","9,590","13,276",44.82,"15,584",-7.38,10.70
9950,萬國通,"72,554","44,826","41,141","82,128",61.86,"31,342",131.49,11.95
9951,皇田,"371,334","430,145","385,400","426,474",-13.67,"398,621",-6.85,89.10
9960,邁達康,"93,182","58,974","61,201","73,996",58.01,"49,371",88.74,26.85
9962,有益,"193,032","312,026","214,462","159,499",-38.14,"142,822",35.16,19.90
